Model,DPO2024B
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.002
Sample Interval,1.6e-07
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.1
Label,
TIME,CH1
-1.35344e-03,0.162609
-1.35328e-03,0.162297
-1.35312e-03,0.162641
-1.35296e-03,0.162297
-1.35280e-03,0.1625
-1.35264e-03,0.162719
-1.35248e-03,0.162813
-1.35232e-03,0.163
-1.35216e-03,0.16275
-1.35200e-03,0.162984
-1.35184e-03,0.162578
-1.35168e-03,0.162781
-1.35152e-03,0.163047
-1.35136e-03,0.162609
-1.35120e-03,0.162594
-1.35104e-03,0.162719
-1.35088e-03,0.162391
-1.35072e-03,0.162406
-1.35056e-03,0.162516
-1.35040e-03,0.162391
-1.35024e-03,0.162344
-1.35008e-03,0.162906
-1.34992e-03,0.162938
-1.34976e-03,0.162953
-1.34960e-03,0.163047
-1.34944e-03,0.163047
-1.34928e-03,0.162844
-1.34912e-03,0.162641
-1.34896e-03,0.162688
-1.34880e-03,0.162547
-1.34864e-03,0.1625
-1.34848e-03,0.162641
-1.34832e-03,0.16275
-1.34816e-03,0.16275
-1.34800e-03,0.162625
-1.34784e-03,0.163359
-1.34768e-03,0.162984
-1.34752e-03,0.163359
-1.34736e-03,0.163078
-1.34720e-03,0.163188
-1.34704e-03,0.163188
-1.34688e-03,0.162656
-1.34672e-03,0.162781
-1.34656e-03,0.162781
-1.34640e-03,0.162906
-1.34624e-03,0.162484
-1.34608e-03,0.162766
-1.34592e-03,0.162953
-1.34576e-03,0.162953
-1.34560e-03,0.162813
-1.34544e-03,0.163266
-1.34528e-03,0.163141
-1.34512e-03,0.162938
-1.34496e-03,0.163063
-1.34480e-03,0.163563
-1.34464e-03,0.162656
-1.34448e-03,0.162984
-1.34432e-03,0.162672
-1.34416e-03,0.163141
-1.34400e-03,0.162703
-1.34384e-03,0.162766
-1.34368e-03,0.163016
-1.34352e-03,0.162984
-1.34336e-03,0.163094
-1.34320e-03,0.163375
-1.34304e-03,0.163375
-1.34288e-03,0.163234
-1.34272e-03,0.163344
-1.34256e-03,0.163281
-1.34240e-03,0.163391
-1.34224e-03,0.163344
-1.34208e-03,0.163344
-1.34192e-03,0.16325
-1.34176e-03,0.163156
-1.34160e-03,0.163313
-1.34144e-03,0.163266
-1.34128e-03,0.163453
-1.34112e-03,0.163563
-1.34096e-03,0.163594
-1.34080e-03,0.163703
-1.34064e-03,0.163719
-1.34048e-03,0.163594
-1.34032e-03,0.163688
-1.34016e-03,0.163531
-1.34000e-03,0.163328
-1.33984e-03,0.163484
-1.33968e-03,0.163563
-1.33952e-03,0.163453
-1.33936e-03,0.163297
-1.33920e-03,0.163328
-1.33904e-03,0.163266
-1.33888e-03,0.163594
-1.33872e-03,0.163453
-1.33856e-03,0.163453
-1.33840e-03,0.163641
-1.33824e-03,0.163406
-1.33808e-03,0.163531
-1.33792e-03,0.163578
-1.33776e-03,0.163828
-1.33760e-03,0.163563
-1.33744e-03,0.163859
-1.33728e-03,0.163688
-1.33712e-03,0.163781
-1.33696e-03,0.163531
-1.33680e-03,0.163469
-1.33664e-03,0.163766
-1.33648e-03,0.163719
-1.33632e-03,0.163641
-1.33616e-03,0.163469
-1.33600e-03,0.163531
-1.33584e-03,0.163641
-1.33568e-03,0.163578
-1.33552e-03,0.163469
-1.33536e-03,0.163563
-1.33520e-03,0.163313
-1.33504e-03,0.163219
-1.33488e-03,0.163281
-1.33472e-03,0.163188
-1.33456e-03,0.163406
-1.33440e-03,0.163328
-1.33424e-03,0.163594
-1.33408e-03,0.163469
-1.33392e-03,0.163063
-1.33376e-03,0.163516
-1.33360e-03,0.163406
-1.33344e-03,0.163438
-1.33328e-03,0.163453
-1.33312e-03,0.163344
-1.33296e-03,0.163672
-1.33280e-03,0.163641
-1.33264e-03,0.163625
-1.33248e-03,0.163766
-1.33232e-03,0.163953
-1.33216e-03,0.163859
-1.33200e-03,0.163734
-1.33184e-03,0.163984
-1.33168e-03,0.163828
-1.33152e-03,0.163375
-1.33136e-03,0.163547
-1.33120e-03,0.163719
-1.33104e-03,0.163875
-1.33088e-03,0.163734
-1.33072e-03,0.16375
-1.33056e-03,0.164141
-1.33040e-03,0.164391
-1.33024e-03,0.164219
-1.33008e-03,0.164047
-1.32992e-03,0.163766
-1.32976e-03,0.164078
-1.32960e-03,0.163875
-1.32944e-03,0.163984
-1.32928e-03,0.164047
-1.32912e-03,0.163734
-1.32896e-03,0.163609
-1.32880e-03,0.163484
-1.32864e-03,0.163734
-1.32848e-03,0.163844
-1.32832e-03,0.163875
-1.32816e-03,0.164094
-1.32800e-03,0.164031
-1.32784e-03,0.164094
-1.32768e-03,0.164297
-1.32752e-03,0.164188
-1.32736e-03,0.164391
-1.32720e-03,0.164359
-1.32704e-03,0.164375
-1.32688e-03,0.164172
-1.32672e-03,0.164109
-1.32656e-03,0.163734
-1.32640e-03,0.164031
-1.32624e-03,0.164188
-1.32608e-03,0.164094
-1.32592e-03,0.164063
-1.32576e-03,0.164422
-1.32560e-03,0.164219
-1.32544e-03,0.164188
-1.32528e-03,0.164266
-1.32512e-03,0.164125
-1.32496e-03,0.164063
-1.32480e-03,0.164016
-1.32464e-03,0.164266
-1.32448e-03,0.164
-1.32432e-03,0.164172
-1.32416e-03,0.164391
-1.32400e-03,0.164516
-1.32384e-03,0.164328
-1.32368e-03,0.164625
-1.32352e-03,0.164531
-1.32336e-03,0.164609
-1.32320e-03,0.164406
-1.32304e-03,0.164484
-1.32288e-03,0.16375
-1.32272e-03,0.164406
-1.32256e-03,0.164141
-1.32240e-03,0.164281
-1.32224e-03,0.164672
-1.32208e-03,0.164469
-1.32192e-03,0.164797
-1.32176e-03,0.164891
-1.32160e-03,0.16475
-1.32144e-03,0.164969
-1.32128e-03,0.164813
-1.32112e-03,0.164719
-1.32096e-03,0.164859
-1.32080e-03,0.164594
-1.32064e-03,0.164359
-1.32048e-03,0.164328
-1.32032e-03,0.164531
-1.32016e-03,0.164453
-1.32000e-03,0.164797
-1.31984e-03,0.164859
-1.31968e-03,0.164328
-1.31952e-03,0.164375
-1.31936e-03,0.164203
-1.31920e-03,0.16425
-1.31904e-03,0.164406
-1.31888e-03,0.164484
-1.31872e-03,0.164625
-1.31856e-03,0.164594
-1.31840e-03,0.164859
-1.31824e-03,0.164516
-1.31808e-03,0.164891
-1.31792e-03,0.164813
-1.31776e-03,0.164563
-1.31760e-03,0.164719
-1.31744e-03,0.164922
-1.31728e-03,0.164703
-1.31712e-03,0.164859
-1.31696e-03,0.164828
-1.31680e-03,0.165156
-1.31664e-03,0.164953
-1.31648e-03,0.164922
-1.31632e-03,0.165
-1.31616e-03,0.165016
-1.31600e-03,0.165016
-1.31584e-03,0.164813
-1.31568e-03,0.164688
-1.31552e-03,0.164766
-1.31536e-03,0.1645
-1.31520e-03,0.164313
-1.31504e-03,0.164375
-1.31488e-03,0.164703
-1.31472e-03,0.164859
-1.31456e-03,0.164578
-1.31440e-03,0.164531
-1.31424e-03,0.164672
-1.31408e-03,0.164625
-1.31392e-03,0.164922
-1.31376e-03,0.164922
-1.31360e-03,0.165203
-1.31344e-03,0.165281
-1.31328e-03,0.164797
-1.31312e-03,0.165172
-1.31296e-03,0.165234
-1.31280e-03,0.165359
-1.31264e-03,0.165156
-1.31248e-03,0.165203
-1.31232e-03,0.165141
-1.31216e-03,0.165063
-1.31200e-03,0.164906
-1.31184e-03,0.165125
-1.31168e-03,0.165047
-1.31152e-03,0.165188
-1.31136e-03,0.165094
-1.31120e-03,0.165313
-1.31104e-03,0.165094
-1.31088e-03,0.165234
-1.31072e-03,0.165016
-1.31056e-03,0.165219
-1.31040e-03,0.164875
-1.31024e-03,0.164969
-1.31008e-03,0.165031
-1.30992e-03,0.164969
-1.30976e-03,0.164828
-1.30960e-03,0.165141
-1.30944e-03,0.165266
-1.30928e-03,0.165313
-1.30912e-03,0.165328
-1.30896e-03,0.165406
-1.30880e-03,0.165859
-1.30864e-03,0.165594
-1.30848e-03,0.165484
-1.30832e-03,0.165516
-1.30816e-03,0.165328
-1.30800e-03,0.165047
-1.30784e-03,0.165141
-1.30768e-03,0.164984
-1.30752e-03,0.164859
-1.30736e-03,0.165
-1.30720e-03,0.165063
-1.30704e-03,0.165156
-1.30688e-03,0.165188
-1.30672e-03,0.165453
-1.30656e-03,0.165203
-1.30640e-03,0.165578
-1.30624e-03,0.165328
-1.30608e-03,0.165484
-1.30592e-03,0.165422
-1.30576e-03,0.165219
-1.30560e-03,0.165531
-1.30544e-03,0.165203
-1.30528e-03,0.164922
-1.30512e-03,0.165203
-1.30496e-03,0.165234
-1.30480e-03,0.165281
-1.30464e-03,0.16525
-1.30448e-03,0.165516
-1.30432e-03,0.1655
-1.30416e-03,0.166031
-1.30400e-03,0.165438
-1.30384e-03,0.165828
-1.30368e-03,0.165969
-1.30352e-03,0.165938
-1.30336e-03,0.165656
-1.30320e-03,0.165844
-1.30304e-03,0.165703
-1.30288e-03,0.165531
-1.30272e-03,0.165594
-1.30256e-03,0.165734
-1.30240e-03,0.165469
-1.30224e-03,0.165641
-1.30208e-03,0.165328
-1.30192e-03,0.165359
-1.30176e-03,0.165344
-1.30160e-03,0.165297
-1.30144e-03,0.165563
-1.30128e-03,0.165953
-1.30112e-03,0.165922
-1.30096e-03,0.165969
-1.30080e-03,0.165844
-1.30064e-03,0.165844
-1.30048e-03,0.16575
-1.30032e-03,0.165531
-1.30016e-03,0.165469
-1.30000e-03,0.165172
-1.29984e-03,0.165594
-1.29968e-03,0.165609
-1.29952e-03,0.165734
-1.29936e-03,0.165734
-1.29920e-03,0.165672
-1.29904e-03,0.165422
-1.29888e-03,0.165703
-1.29872e-03,0.165828
-1.29856e-03,0.165859
-1.29840e-03,0.165656
-1.29824e-03,0.165781
-1.29808e-03,0.165422
-1.29792e-03,0.165844
-1.29776e-03,0.165313
-1.29760e-03,0.165313
-1.29744e-03,0.165391
-1.29728e-03,0.165438
-1.29712e-03,0.165938
-1.29696e-03,0.166109
-1.29680e-03,0.165891
-1.29664e-03,0.166094
-1.29648e-03,0.166109
-1.29632e-03,0.166375
-1.29616e-03,0.166203
-1.29600e-03,0.166359
-1.29584e-03,0.166531
-1.29568e-03,0.166313
-1.29552e-03,0.166828
-1.29536e-03,0.166594
-1.29520e-03,0.166328
-1.29504e-03,0.166703
-1.29488e-03,0.166344
-1.29472e-03,0.166406
-1.29456e-03,0.166266
-1.29440e-03,0.166141
-1.29424e-03,0.166453
-1.29408e-03,0.166531
-1.29392e-03,0.166063
-1.29376e-03,0.165969
-1.29360e-03,0.166031
-1.29344e-03,0.166344
-1.29328e-03,0.166453
-1.29312e-03,0.16625
-1.29296e-03,0.166281
-1.29280e-03,0.166156
-1.29264e-03,0.165875
-1.29248e-03,0.165734
-1.29232e-03,0.165719
-1.29216e-03,0.166031
-1.29200e-03,0.165813
-1.29184e-03,0.165797
-1.29168e-03,0.166172
-1.29152e-03,0.166141
-1.29136e-03,0.166469
-1.29120e-03,0.166484
-1.29104e-03,0.166672
-1.29088e-03,0.166234
-1.29072e-03,0.166922
-1.29056e-03,0.166531
-1.29040e-03,0.166797
-1.29024e-03,0.167125
-1.29008e-03,0.167078
-1.28992e-03,0.16675
-1.28976e-03,0.166984
-1.28960e-03,0.166813
-1.28944e-03,0.166984
-1.28928e-03,0.166578
-1.28912e-03,0.166516
-1.28896e-03,0.166797
-1.28880e-03,0.166672
-1.28864e-03,0.167047
-1.28848e-03,0.16675
-1.28832e-03,0.167078
-1.28816e-03,0.166938
-1.28800e-03,0.166609
-1.28784e-03,0.16625
-1.28768e-03,0.166219
-1.28752e-03,0.166422
-1.28736e-03,0.166359
-1.28720e-03,0.166203
-1.28704e-03,0.166063
-1.28688e-03,0.166406
-1.28672e-03,0.166328
-1.28656e-03,0.166047
-1.28640e-03,0.166797
-1.28624e-03,0.166203
-1.28608e-03,0.166063
-1.28592e-03,0.166938
-1.28576e-03,0.166547
-1.28560e-03,0.166547
-1.28544e-03,0.166734
-1.28528e-03,0.166813
-1.28512e-03,0.167
-1.28496e-03,0.166859
-1.28480e-03,0.166906
-1.28464e-03,0.167031
-1.28448e-03,0.166781
-1.28432e-03,0.167078
-1.28416e-03,0.166797
-1.28400e-03,0.166969
-1.28384e-03,0.167031
-1.28368e-03,0.166906
-1.28352e-03,0.166875
-1.28336e-03,0.166953
-1.28320e-03,0.167016
-1.28304e-03,0.166844
-1.28288e-03,0.166688
-1.28272e-03,0.166953
-1.28256e-03,0.167141
-1.28240e-03,0.167063
-1.28224e-03,0.167391
-1.28208e-03,0.167266
-1.28192e-03,0.167078
-1.28176e-03,0.16725
-1.28160e-03,0.167078
-1.28144e-03,0.167031
-1.28128e-03,0.166938
-1.28112e-03,0.166672
-1.28096e-03,0.167047
-1.28080e-03,0.166875
-1.28064e-03,0.167156
-1.28048e-03,0.167141
-1.28032e-03,0.167406
-1.28016e-03,0.16775
-1.28000e-03,0.167703
-1.27984e-03,0.167719
-1.27968e-03,0.167344
-1.27952e-03,0.167328
-1.27936e-03,0.166859
-1.27920e-03,0.16675
-1.27904e-03,0.167016
-1.27888e-03,0.166625
-1.27872e-03,0.166844
-1.27856e-03,0.166813
-1.27840e-03,0.166828
-1.27824e-03,0.167063
-1.27808e-03,0.167156
-1.27792e-03,0.167047
-1.27776e-03,0.16725
-1.27760e-03,0.16725
-1.27744e-03,0.167453
-1.27728e-03,0.167328
-1.27712e-03,0.167281
-1.27696e-03,0.167172
-1.27680e-03,0.166906
-1.27664e-03,0.167
-1.27648e-03,0.167047
-1.27632e-03,0.167156
-1.27616e-03,0.167781
-1.27600e-03,0.167609
-1.27584e-03,0.167625
-1.27568e-03,0.167453
-1.27552e-03,0.167531
-1.27536e-03,0.1675
-1.27520e-03,0.167922
-1.27504e-03,0.167813
-1.27488e-03,0.167875
-1.27472e-03,0.167375
-1.27456e-03,0.167172
-1.27440e-03,0.167406
-1.27424e-03,0.167516
-1.27408e-03,0.167297
-1.27392e-03,0.1675
-1.27376e-03,0.167297
-1.27360e-03,0.167266
-1.27344e-03,0.167844
-1.27328e-03,0.167563
-1.27312e-03,0.167422
-1.27296e-03,0.167625
-1.27280e-03,0.167656
-1.27264e-03,0.167266
-1.27248e-03,0.167344
-1.27232e-03,0.167313
-1.27216e-03,0.167281
-1.27200e-03,0.167375
-1.27184e-03,0.167313
-1.27168e-03,0.167344
-1.27152e-03,0.167094
-1.27136e-03,0.167484
-1.27120e-03,0.167422
-1.27104e-03,0.167531
-1.27088e-03,0.167516
-1.27072e-03,0.168125
-1.27056e-03,0.167375
-1.27040e-03,0.167828
-1.27024e-03,0.167906
-1.27008e-03,0.16775
-1.26992e-03,0.168016
-1.26976e-03,0.167797
-1.26960e-03,0.167594
-1.26944e-03,0.167453
-1.26928e-03,0.167719
-1.26912e-03,0.167469
-1.26896e-03,0.167781
-1.26880e-03,0.168016
-1.26864e-03,0.167891
-1.26848e-03,0.167984
-1.26832e-03,0.168156
-1.26816e-03,0.168219
-1.26800e-03,0.168063
-1.26784e-03,0.167875
-1.26768e-03,0.167813
-1.26752e-03,0.167781
-1.26736e-03,0.167609
-1.26720e-03,0.167719
-1.26704e-03,0.167594
-1.26688e-03,0.167641
-1.26672e-03,0.167375
-1.26656e-03,0.167953
-1.26640e-03,0.167641
-1.26624e-03,0.167609
-1.26608e-03,0.167828
-1.26592e-03,0.167766
-1.26576e-03,0.167656
-1.26560e-03,0.168109
-1.26544e-03,0.167891
-1.26528e-03,0.167563
-1.26512e-03,0.167672
-1.26496e-03,0.167516
-1.26480e-03,0.167766
-1.26464e-03,0.167734
-1.26448e-03,0.167609
-1.26432e-03,0.168203
-1.26416e-03,0.168172
-1.26400e-03,0.167719
-1.26384e-03,0.167984
-1.26368e-03,0.167922
-1.26352e-03,0.168063
-1.26336e-03,0.168141
-1.26320e-03,0.168188
-1.26304e-03,0.168047
-1.26288e-03,0.167922
-1.26272e-03,0.167906
-1.26256e-03,0.168016
-1.26240e-03,0.168
-1.26224e-03,0.168188
-1.26208e-03,0.167906
-1.26192e-03,0.167953
-1.26176e-03,0.168328
-1.26160e-03,0.168063
-1.26144e-03,0.167938
-1.26128e-03,0.168219
-1.26112e-03,0.168203
-1.26096e-03,0.167844
-1.26080e-03,0.168203
-1.26064e-03,0.168016
-1.26048e-03,0.168031
-1.26032e-03,0.168109
-1.26016e-03,0.168297
-1.26000e-03,0.168219
-1.25984e-03,0.168234
-1.25968e-03,0.168266
-1.25952e-03,0.168531
-1.25936e-03,0.168438
-1.25920e-03,0.168547
-1.25904e-03,0.168797
-1.25888e-03,0.168297
-1.25872e-03,0.168656
-1.25856e-03,0.168563
-1.25840e-03,0.168438
-1.25824e-03,0.168688
-1.25808e-03,0.168438
-1.25792e-03,0.168422
-1.25776e-03,0.168688
-1.25760e-03,0.168266
-1.25744e-03,0.168328
-1.25728e-03,0.168406
-1.25712e-03,0.168141
-1.25696e-03,0.168203
-1.25680e-03,0.167844
-1.25664e-03,0.168
-1.25648e-03,0.167984
-1.25632e-03,0.167859
-1.25616e-03,0.168047
-1.25600e-03,0.168156
-1.25584e-03,0.168156
-1.25568e-03,0.168391
-1.25552e-03,0.168328
-1.25536e-03,0.168281
-1.25520e-03,0.168453
-1.25504e-03,0.168734
-1.25488e-03,0.168422
-1.25472e-03,0.168344
-1.25456e-03,0.168375
-1.25440e-03,0.168203
-1.25424e-03,0.168344
-1.25408e-03,0.168313
-1.25392e-03,0.168703
-1.25376e-03,0.168359
-1.25360e-03,0.168563
-1.25344e-03,0.168766
-1.25328e-03,0.168375
-1.25312e-03,0.168703
-1.25296e-03,0.168547
-1.25280e-03,0.168484
-1.25264e-03,0.168656
-1.25248e-03,0.168688
-1.25232e-03,0.169094
-1.25216e-03,0.168859
-1.25200e-03,0.168859
-1.25184e-03,0.168781
-1.25168e-03,0.168531
-1.25152e-03,0.168641
-1.25136e-03,0.168563
-1.25120e-03,0.168813
-1.25104e-03,0.168734
-1.25088e-03,0.169297
-1.25072e-03,0.169
-1.25056e-03,0.168875
-1.25040e-03,0.169313
-1.25024e-03,0.168797
-1.25008e-03,0.168766
-1.24992e-03,0.168688
-1.24976e-03,0.168703
-1.24960e-03,0.168531
-1.24944e-03,0.168547
-1.24928e-03,0.168313
-1.24912e-03,0.168641
-1.24896e-03,0.168641
-1.24880e-03,0.168703
-1.24864e-03,0.168656
-1.24848e-03,0.168578
-1.24832e-03,0.16875
-1.24816e-03,0.168469
-1.24800e-03,0.168313
-1.24784e-03,0.168391
-1.24768e-03,0.168219
-1.24752e-03,0.168469
-1.24736e-03,0.1685
-1.24720e-03,0.168813
-1.24704e-03,0.168906
-1.24688e-03,0.169625
-1.24672e-03,0.169266
-1.24656e-03,0.169781
-1.24640e-03,0.169438
-1.24624e-03,0.16925
-1.24608e-03,0.169172
-1.24592e-03,0.168984
-1.24576e-03,0.168938
-1.24560e-03,0.168984
-1.24544e-03,0.168859
-1.24528e-03,0.168984
-1.24512e-03,0.169313
-1.24496e-03,0.169266
-1.24480e-03,0.169203
-1.24464e-03,0.169328
-1.24448e-03,0.169391
-1.24432e-03,0.168984
-1.24416e-03,0.168844
-1.24400e-03,0.168844
-1.24384e-03,0.168969
-1.24368e-03,0.168453
-1.24352e-03,0.168672
-1.24336e-03,0.168469
-1.24320e-03,0.168641
-1.24304e-03,0.168672
-1.24288e-03,0.168891
-1.24272e-03,0.16875
-1.24256e-03,0.168672
-1.24240e-03,0.168625
-1.24224e-03,0.168969
-1.24208e-03,0.168844
-1.24192e-03,0.168703
-1.24176e-03,0.168781
-1.24160e-03,0.168672
-1.24144e-03,0.168766
-1.24128e-03,0.168891
-1.24112e-03,0.169031
-1.24096e-03,0.169
-1.24080e-03,0.168922
-1.24064e-03,0.169141
-1.24048e-03,0.168672
-1.24032e-03,0.169406
-1.24016e-03,0.168891
-1.24000e-03,0.168953
-1.23984e-03,0.169313
-1.23968e-03,0.169375
-1.23952e-03,0.169328
-1.23936e-03,0.169344
-1.23920e-03,0.169656
-1.23904e-03,0.169656
-1.23888e-03,0.169875
-1.23872e-03,0.169719
-1.23856e-03,0.169688
-1.23840e-03,0.169984
-1.23824e-03,0.169984
-1.23808e-03,0.169859
-1.23792e-03,0.169859
-1.23776e-03,0.170109
-1.23760e-03,0.169734
-1.23744e-03,0.169594
-1.23728e-03,0.169797
-1.23712e-03,0.169469
-1.23696e-03,0.169609
-1.23680e-03,0.169641
-1.23664e-03,0.169172
-1.23648e-03,0.169453
-1.23632e-03,0.169422
-1.23616e-03,0.169219
-1.23600e-03,0.169328
-1.23584e-03,0.169391
-1.23568e-03,0.16925
-1.23552e-03,0.169391
-1.23536e-03,0.169453
-1.23520e-03,0.169594
-1.23504e-03,0.169969
-1.23488e-03,0.169703
-1.23472e-03,0.169719
-1.23456e-03,0.169484
-1.23440e-03,0.169375
-1.23424e-03,0.169578
-1.23408e-03,0.169266
-1.23392e-03,0.169375
-1.23376e-03,0.169047
-1.23360e-03,0.169266
-1.23344e-03,0.169
-1.23328e-03,0.169031
-1.23312e-03,0.169156
-1.23296e-03,0.1695
-1.23280e-03,0.169578
-1.23264e-03,0.169703
-1.23248e-03,0.169656
-1.23232e-03,0.169938
-1.23216e-03,0.169859
-1.23200e-03,0.169719
-1.23184e-03,0.169797
-1.23168e-03,0.169922
-1.23152e-03,0.169875
-1.23136e-03,0.1695
-1.23120e-03,0.169734
-1.23104e-03,0.169625
-1.23088e-03,0.169781
-1.23072e-03,0.169609
-1.23056e-03,0.169891
-1.23040e-03,0.169953
-1.23024e-03,0.169938
-1.23008e-03,0.169828
-1.22992e-03,0.170016
-1.22976e-03,0.169953
-1.22960e-03,0.169672
-1.22944e-03,0.169766
-1.22928e-03,0.169797
-1.22912e-03,0.169813
-1.22896e-03,0.169594
-1.22880e-03,0.169875
-1.22864e-03,0.169594
-1.22848e-03,0.169625
-1.22832e-03,0.169688
-1.22816e-03,0.169734
-1.22800e-03,0.169844
-1.22784e-03,0.169875
-1.22768e-03,0.16975
-1.22752e-03,0.170031
-1.22736e-03,0.169609
-1.22720e-03,0.170047
-1.22704e-03,0.169953
-1.22688e-03,0.169797
-1.22672e-03,0.169891
-1.22656e-03,0.169859
-1.22640e-03,0.170141
-1.22624e-03,0.169906
-1.22608e-03,0.170047
-1.22592e-03,0.169859
-1.22576e-03,0.170188
-1.22560e-03,0.170094
-1.22544e-03,0.170047
-1.22528e-03,0.169984
-1.22512e-03,0.170094
-1.22496e-03,0.169828
-1.22480e-03,0.169906
-1.22464e-03,0.16975
-1.22448e-03,0.169422
-1.22432e-03,0.169438
-1.22416e-03,0.169563
-1.22400e-03,0.169688
-1.22384e-03,0.169375
-1.22368e-03,0.169844
-1.22352e-03,0.170234
-1.22336e-03,0.170188
-1.22320e-03,0.170375
-1.22304e-03,0.170219
-1.22288e-03,0.170031
-1.22272e-03,0.170109
-1.22256e-03,0.169844
-1.22240e-03,0.170344
-1.22224e-03,0.169656
-1.22208e-03,0.16975
-1.22192e-03,0.169734
-1.22176e-03,0.169922
-1.22160e-03,0.169797
-1.22144e-03,0.169969
-1.22128e-03,0.169625
-1.22112e-03,0.169922
-1.22096e-03,0.170016
-1.22080e-03,0.169922
-1.22064e-03,0.170578
-1.22048e-03,0.170453
-1.22032e-03,0.170516
-1.22016e-03,0.170406
-1.22000e-03,0.170625
-1.21984e-03,0.170281
-1.21968e-03,0.170781
-1.21952e-03,0.170641
-1.21936e-03,0.170578
-1.21920e-03,0.170641
-1.21904e-03,0.170391
-1.21888e-03,0.170609
-1.21872e-03,0.170703
-1.21856e-03,0.170609
-1.21840e-03,0.170641
-1.21824e-03,0.17075
-1.21808e-03,0.170234
-1.21792e-03,0.170563
-1.21776e-03,0.170625
-1.21760e-03,0.170828
-1.21744e-03,0.170625
-1.21728e-03,0.1705
-1.21712e-03,0.170359
-1.21696e-03,0.170344
-1.21680e-03,0.170219
-1.21664e-03,0.170219
-1.21648e-03,0.170031
-1.21632e-03,0.170109
-1.21616e-03,0.170422
-1.21600e-03,0.170328
-1.21584e-03,0.170359
-1.21568e-03,0.170313
-1.21552e-03,0.170594
-1.21536e-03,0.170641
-1.21520e-03,0.170844
-1.21504e-03,0.170641
-1.21488e-03,0.170469
-1.21472e-03,0.170438
-1.21456e-03,0.170219
-1.21440e-03,0.17025
-1.21424e-03,0.170406
-1.21408e-03,0.170141
-1.21392e-03,0.1705
-1.21376e-03,0.170391
-1.21360e-03,0.170641
-1.21344e-03,0.170203
-1.21328e-03,0.170328
-1.21312e-03,0.170453
-1.21296e-03,0.170203
-1.21280e-03,0.170313
-1.21264e-03,0.170234
-1.21248e-03,0.170109
-1.21232e-03,0.170016
-1.21216e-03,0.170125
-1.21200e-03,0.170109
-1.21184e-03,0.170297
-1.21168e-03,0.170328
-1.21152e-03,0.170219
-1.21136e-03,0.17075
-1.21120e-03,0.17075
-1.21104e-03,0.170781
-1.21088e-03,0.170953
-1.21072e-03,0.171031
-1.21056e-03,0.170922
-1.21040e-03,0.170984
-1.21024e-03,0.170969
-1.21008e-03,0.170891
-1.20992e-03,0.170594
-1.20976e-03,0.170359
-1.20960e-03,0.170609
-1.20944e-03,0.170578
-1.20928e-03,0.170344
-1.20912e-03,0.170547
-1.20896e-03,0.170563
-1.20880e-03,0.170703
-1.20864e-03,0.170625
-1.20848e-03,0.170344
-1.20832e-03,0.170547
-1.20816e-03,0.170578
-1.20800e-03,0.170359
-1.20784e-03,0.170313
-1.20768e-03,0.170453
-1.20752e-03,0.170344
-1.20736e-03,0.170172
-1.20720e-03,0.170859
-1.20704e-03,0.170578
-1.20688e-03,0.170813
-1.20672e-03,0.17075
-1.20656e-03,0.170594
-1.20640e-03,0.170875
-1.20624e-03,0.170813
-1.20608e-03,0.171
-1.20592e-03,0.171078
-1.20576e-03,0.171016
-1.20560e-03,0.171047
-1.20544e-03,0.171016
-1.20528e-03,0.170969
-1.20512e-03,0.170781
-1.20496e-03,0.170938
-1.20480e-03,0.170859
-1.20464e-03,0.171188
-1.20448e-03,0.171047
-1.20432e-03,0.171
-1.20416e-03,0.170734
-1.20400e-03,0.170656
-1.20384e-03,0.170672
-1.20368e-03,0.170375
-1.20352e-03,0.170516
-1.20336e-03,0.170453
-1.20320e-03,0.170938
-1.20304e-03,0.170828
-1.20288e-03,0.170859
-1.20272e-03,0.170969
-1.20256e-03,0.171031
-1.20240e-03,0.171172
-1.20224e-03,0.171266
-1.20208e-03,0.171078
-1.20192e-03,0.170953
-1.20176e-03,0.171047
-1.20160e-03,0.170859
-1.20144e-03,0.171047
-1.20128e-03,0.170703
-1.20112e-03,0.170594
-1.20096e-03,0.170734
-1.20080e-03,0.170734
-1.20064e-03,0.170875
-1.20048e-03,0.171109
-1.20032e-03,0.171172
-1.20016e-03,0.171391
-1.20000e-03,0.171406
-1.19984e-03,0.171406
-1.19968e-03,0.171563
-1.19952e-03,0.171438
-1.19936e-03,0.171359
-1.19920e-03,0.171281
-1.19904e-03,0.171203
-1.19888e-03,0.171453
-1.19872e-03,0.171078
-1.19856e-03,0.17125
-1.19840e-03,0.171109
-1.19824e-03,0.170906
-1.19808e-03,0.171063
-1.19792e-03,0.171281
-1.19776e-03,0.17125
-1.19760e-03,0.171266
-1.19744e-03,0.171344
-1.19728e-03,0.171344
